arm,run,model,provider,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,p_vlm,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/423.JPG,0,0.5622022151947021,0.4565217391304348,clean,0.82,0.09000000000000002,"The green softgel capsules all appear uniformly shaped with smooth surfaces and consistent fill. The dark areas visible on each capsule are specular highlights and the translucent view of the interior fill oil — a normal optical artifact of the glossy gelatin shell under directional lighting, not a defect.",pass,False,810,86,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/427.JPG,0,0.5579825639724731,0.4565217391304348,clean,0.82,0.09000000000000002,"The brownish/darker areas visible on the capsules are consistent with specular highlights and the translucent gelatin shell showing the interior fill material through the curved surface — a normal optical artifact for softgel capsules under directional lighting. All capsules appear uniformly shaped with intact shells and no visible seam splits, leaks, or surface deformations.",pass,False,810,98,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/457.JPG,0,0.5581363439559937,0.4680851063829787,clean,0.82,0.09000000000000002,"The capsules show consistent green gelatin shells with normal specular highlights running along their curved surfaces — the bright white/light streaks are typical light reflections on glossy softgel capsules, not cracks or delamination. The color variation (darker brownish tones in some capsules) is consistent with the translucent shell revealing the internal oil fill at different viewing angles, which is an expected optical artifact rather than a defect.",pass,False,810,115,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/469.JPG,0,0.6365044116973877,0.5490196078431373,clean,0.82,0.09000000000000002,"The bright streaks and lighter regions visible on the capsules are consistent with specular highlights from the glossy gelatin surface under directional lighting, not cracks or deformations. All capsules appear uniformly shaped with intact seals and no visible leakage, dents, or surface breaks.",pass,False,810,85,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/479.JPG,0,0.57981276512146,0.4385964912280702,clean,0.82,0.09000000000000002,"The dark central regions on the capsules are consistent with the translucent green shell allowing the darker oil/fill content to show through, combined with specular highlights along the edges — this is a normal optical characteristic of soft-gel capsules. All capsules appear uniformly shaped with intact seams and no visible cracks, leaks, or deformations.",pass,False,810,97,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/483.JPG,0,0.6020177602767944,0.4791666666666667,clean,0.82,0.09000000000000002,"The capsules show consistent translucent green gelatin shells with normal specular highlights and the characteristic dark olive-brown interior fill visible through the shell. The bright elongated highlights and darker centers are expected optical artifacts from the glossy curved surface under directional lighting, not surface defects. No cracks, dents, leaks, or shape anomalies are evident.",pass,False,810,99,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/484.JPG,0,0.5893962979316711,0.4385964912280702,clean,0.82,0.09000000000000002,"All capsules display consistent oval softgel shapes with uniform green coloration and normal specular highlights running along their surfaces. The darker brownish-olive areas visible on each capsule are consistent with the translucent gelatin shell showing the interior fill color through varying thickness — a normal optical characteristic of softgel capsules, not a defect.",pass,False,810,94,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/488.JPG,0,0.4813784658908844,0.25,clean,0.82,0.09000000000000002,"The capsules show consistent bright-green gelatin shells with darker olive-colored fill visible through the translucent coating, and the specular highlights running along each capsule are typical reflections from the curved glossy surface under directional lighting. No cracks, leaks, deformations, or surface irregularities are evident; the color variation between capsules is attributable to orientation-dependent light transmission through the translucent shell.",pass,False,810,113,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/490.JPG,0,0.5758058428764343,0.43078324225865217,clean,0.82,0.09000000000000002,"The dark brownish-olive areas visible on each capsule are consistent with the expected appearance of translucent green softgel capsules containing an oil-based fill — the darker center is the fill material seen through the shell, and the bright green edges are specular highlights and light transmission through the thin shell walls. All capsules appear uniformly shaped with smooth, intact surfaces and no visible cracks, dents, leaks, or seam defects.",pass,False,810,117,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/514.JPG,0,0.5315245985984802,0.4761904761904762,clean,0.82,0.09000000000000002,"The capsules show consistent bright green gelatin shells with expected specular highlights and the characteristic darker interior shadow from the fill material visible through the translucent shell. The variation in appearance (brighter green edges vs. darker centers) is a normal optical artifact of light passing through the curved, translucent gelatin capsule walls, not a surface defect. No deformations, leaks, dents, or shell irregularities are visible.",pass,False,810,115,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/518.JPG,0,0.5556816458702087,0.4761904761904762,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent shape, color, and surface finish across all units. The bright linear highlights and darker central regions are characteristic specular reflections from the curved, translucent gelatin surface under directional lighting, not surface defects or contamination.",pass,False,810,79,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/520.JPG,0,0.586117684841156,0.4761904761904762,clean,0.82,0.09000000000000002,"The bright white/light streaks visible on the capsules are consistent with specular highlights from the glossy gelatin surface under directional lighting, not surface defects. All capsules appear uniformly shaped with intact shells and no visible cracks, leaks, deformations, or discoloration anomalies beyond normal translucency variation.",pass,False,810,94,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/525.JPG,0,0.5746691226959229,0.46153846153846156,clean,0.82,0.09000000000000002,"The capsules show consistent oval softgel shapes with uniform green coloring and normal specular highlights running along their curved surfaces. The darker brown/olive areas visible on each capsule are expected optical effects from light transmission through the translucent gelatin shell and the oil fill inside, not surface defects or contamination.",pass,False,810,88,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/545.JPG,0,0.4979996681213379,0.308641975308642,clean,0.82,0.09000000000000002,"All capsules show consistent translucent green gelatin shells with uniform shape and smooth surfaces. The bright highlights and dark centers are expected optical artifacts from the transparent/semi-transparent gelatin material under directional lighting, not surface defects.",pass,False,810,71,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/552.JPG,0,0.6035829782485962,0.4791666666666667,clean,0.82,0.09000000000000002,"All capsules show consistent green gelatin with normal specular highlights running along their curved surfaces — the bright streaks and darker regions are typical light reflections on translucent softgel capsules, not cracks or contamination. No deformation, leakage, discoloration anomalies, or surface damage is evident across the batch.",pass,False,810,94,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/569.JPG,0,0.5598815679550171,0.4385964912280702,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent specular highlights running along their curved surfaces, which are expected optical artifacts from the glossy gelatin shell under directional lighting. The darker brownish areas visible through the translucent shells are the internal fill content showing through, not surface defects. No cracks, seam failures, leaks, deformations, or surface irregularities are evident across the population of capsules.",pass,False,810,111,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/576.JPG,0,0.6279214024543762,0.4693877551020408,clean,0.82,0.09000000000000002,"The capsules show consistent translucent green gelatin shells with normal specular highlights and internal fill shadows — the darker regions visible on several capsules are characteristic light refraction through the transparent shell revealing the oil fill inside, not defects. Shape, surface integrity, and color uniformity appear normal across all capsules.",pass,False,810,87,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/580.JPG,0,0.5825905203819275,0.4224519940915806,clean,0.82,0.09000000000000002,"The bright highlights and dark centers visible on the capsules are consistent with specular reflections on smooth, transparent gelatin surfaces with an oil fill inside — a normal optical appearance for softgel capsules. No deformations, leaks, seam splits, discoloration patches, or surface irregularities indicative of a manufacturing defect are visible across the batch.",pass,False,810,99,False
A,4,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/594.JPG,0,0.6463108658790588,0.6,clean,0.82,0.09000000000000002,"The green softgel capsules show consistent shape, smooth surfaces, and uniform fill. The dark/brown areas visible on each capsule are specular highlights and light transmission artifacts typical of transparent gelatin capsules under directional lighting, not actual defects. No deformations, leaks, seam failures, or surface irregularities are evident.",pass,False,810,95,False
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/000.JPG,1,0.5493737459182739,0.42105263157894735,unsure,0.52,0.5,"One capsule in the upper region shows a small circular mark that could be an air bubble or inclusion in the gelatin shell, but it's difficult to definitively distinguish this from a specular highlight or minor surface artifact given the highly reflective nature of the capsule surface and the lighting conditions.",escalate,True,1456,245,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/001.JPG,1,0.6878484487533569,0.6393442622950819,defect,0.82,0.9099999999999999,"The high-resolution crop clearly shows a small circular bubble or void trapped within the gelatin capsule shell surface — this is a real air inclusion/bubble defect in the softgel coating, not a specular highlight (which would be elongated and follow the capsule's curvature). The bubble appears as a distinct raised or indented circular feature inconsistent with normal surface reflections seen on the other capsules.",fail,False,955,110,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/002.JPG,1,0.6373302936553955,0.5289672544080605,unsure,0.45,0.5,"One capsule in the full image appears to show a small circular bubble or void on its surface that differs from the typical elongated specular highlights seen on other capsules, which could indicate a gelatin shell defect; however, the cropped image does not clearly isolate this feature with sufficient resolution to rule out a specular reflection artifact on the glossy surface.",escalate,True,1074,308,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/003.JPG,1,0.6290700435638428,0.48979591836734687,defect,0.78,0.89,"One capsule in the crop appears distinctly darker/brownish-olive compared to all other bright-green translucent capsules, and this color difference is consistent across the entire capsule body rather than being a specular highlight or shadow artifact, suggesting a fill or shell composition anomaly.",fail,False,1164,278,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/004.JPG,1,0.5467589497566223,0.41440377804014167,unsure,0.45,0.5,"A small circular feature is visible on one capsule that could be a surface pit or air bubble inclusion, but given the highly reflective glossy surface of these softgels, it is equally plausible this is a specular reflection artifact; the remaining capsules appear uniform and consistent with normal softgel appearance.",escalate,True,1380,285,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/005.JPG,1,0.6432687640190125,0.5121951219512195,clean,0.82,0.09000000000000002,"The dark regions visible on the capsules are consistent with specular highlights and the translucent green gel material showing the darker interior fill through the shell — a normal optical characteristic of softgel capsules. All capsules appear uniformly shaped with smooth, intact surfaces and no visible cracks, leaks, deformations, or discoloration anomalies that would indicate a manufacturing defect.",pass,False,810,104,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/006.JPG,1,0.554257333278656,0.4224519940915806,defect,0.78,0.89,"The center capsule in both images shows a distinctly lighter, more opaque/pearlescent appearance compared to all surrounding capsules, along with what appears to be a bubble or inclusion on its surface. This color and opacity deviation is inconsistent with normal specular highlighting seen uniformly across the other capsules, suggesting a real fill or shell defect.",fail,False,1779,253,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/007.JPG,1,0.5529176592826843,0.42105263157894735,defect,0.65,0.825,"One capsule in the center of the batch shows a small circular pit or bubble defect on its surface, visible in both images as a distinct round indentation that differs from the normal specular highlights seen on the other capsules. While specular highlights are present on all capsules, this particular feature has a morphology (small, discrete, circular) inconsistent with a reflection artifact.",fail,False,1589,156,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/008.JPG,1,0.5924664735794067,0.4385964912280702,unsure,0.5,0.5,"The upper capsules in the cropped image show pronounced longitudinal surface markings that differ from the smoother capsules below; these could be gelatin shell wrinkling/seam defects or simply deeper specular highlights from the curved surface geometry, making it genuinely ambiguous whether this represents a real manufacturing defect or an optical artifact.",escalate,True,1227,360,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/010.JPG,1,0.6687542200088501,0.5238095238095238,clean,0.82,0.09000000000000002,"The flagged appearances are consistent specular highlights and light refraction patterns seen uniformly across all capsules — the bright green edges and darker olive centers are characteristic of translucent gel capsules under directional lighting. No capsule shows deformation, leakage, discoloration anomalies, seam failures, or surface damage that would indicate a manufacturing defect.",pass,False,1247,99,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/012.JPG,1,0.5046688914299011,0.4363636363636363,defect,0.72,0.86,One capsule in the center of the cropped image shows a distinct circular indentation/dimple on its surface that differs from the smooth gelatin shell of all other capsules; this is inconsistent with normal specular highlights (which appear as elongated streaks) and suggests a real surface deformation such as a dent or bubble collapse in the gelatin shell.,fail,False,1608,263,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/013.JPG,1,0.5,0.3164556962025316,unsure,0.45,0.5,"One capsule in the crop appears notably more opaque/bright green compared to neighbors showing typical translucent fill-visible appearance, which could indicate a shell thickness anomaly or air inclusion, but the difference is also consistent with a lighting/orientation artifact given the capsules' random scatter angles relative to the light source.",escalate,True,1285,312,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/014.JPG,1,0.6872185468673706,0.6377816291161179,defect,0.75,0.875,"The cropped image reveals a small, discrete bubble or blister on the surface of one capsule — a rounded protrusion inconsistent with normal specular highlights, which are elongated and follow surface curvature. This is consistent with an air inclusion defect in the gelatin shell during softgel manufacturing.",fail,False,1683,268,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/015.JPG,1,0.595771849155426,0.46153846153846156,unsure,0.45,0.5,"Most bright streaks on the capsules are consistent specular highlights from curved gelatin surfaces (artifacts), but one capsule in the full image shows a small circular feature that could be an entrapped air bubble — a real defect. The cropped region does not clearly isolate this feature, leaving the evidence ambiguous.",escalate,True,988,311,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/016.JPG,1,0.6790095567703247,0.5555555555555556,defect,0.75,0.875,"The cropped capsule shows a distinct circular internal void or air bubble visible through the translucent shell, which differs in shape and position from the elongated specular highlights seen on all other capsules; this is consistent with an entrapped air bubble or inclusion defect in the gelatin fill rather than a surface reflection artifact.",fail,False,1109,205,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/017.JPG,1,0.6032625436782837,0.4363636363636363,defect,0.65,0.825,"The cropped image reveals a white/opaque irregular patch on one capsule that differs from the elongated specular highlights seen on all other capsules; this asymmetric, diffuse white area is consistent with a gelatin shell defect such as a bubble, delamination, or surface contamination rather than a lighting artifact.",fail,False,1137,365,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/018.JPG,1,0.6254059672355652,0.4693877551020408,defect,0.78,0.89,"The cropped region shows a distinct spherical bubble/blister on the capsule surface that differs morphologically from the elongated specular highlights seen on all other capsules; this is consistent with an entrapped air bubble or delamination in the gelatin shell, a recognized softgel manufacturing defect rather than a lighting artifact.",fail,False,951,248,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/020.JPG,1,0.5478456616401672,0.4385964912280702,defect,0.82,0.9099999999999999,"The high-res crop reveals two anomalies: one capsule has a visible circular air bubble/inclusion inside the shell (distinct from normal specular highlights), and another capsule has a deformed pointed tip inconsistent with the smooth rounded ends of all other capsules, indicating sealing or forming defects.",fail,False,1731,281,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/021.JPG,1,0.5703654289245605,0.42105263157894735,unsure,0.45,0.5,"A small bright spot is visible on one capsule in the cropped region that could represent a pinhole or air bubble in the gelatin shell, but it is difficult to distinguish from a dust particle or specular highlight artifact given the glossy surface and strong lighting; the surrounding capsules appear normal with no other anomalies.",escalate,True,1228,253,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/022.JPG,1,0.6390045881271362,0.5460750853242321,defect,0.72,0.86,"The cropped region shows a small, discrete circular mark on one capsule's surface that is morphologically distinct from the elongated specular highlights seen uniformly on all other capsules; this is consistent with a pinhole, air bubble, or surface inclusion defect rather than a lighting artifact.",fail,False,1437,248,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/023.JPG,1,0.5697439908981323,0.43078324225865217,defect,0.62,0.81,"The high-resolution crop reveals a small circular bubble or void on one capsule that is distinct from the specular highlights seen on all other capsules — it appears as a localized, roughly circular inclusion or air bubble rather than a reflection artifact. However, given the translucent nature of the gelatin capsules, it could also be an internal air bubble that is cosmetically acceptable depending on specification.",fail,False,1437,163,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/024.JPG,1,0.676827073097229,0.5454545454545455,clean,0.82,0.09000000000000002,"The flagged region in the crop corresponds to the gray textile background surface between capsules, not the capsule itself; the texture and dark speckling visible are the fabric weave and surface dust/debris on the background, not a manufacturing defect on any capsule. The capsules themselves appear uniformly smooth and well-formed.",pass,False,939,243,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/025.JPG,1,0.6519633531570435,0.5238095238095238,clean,0.72,0.14,"The variation in appearance across capsules — including darker olive regions and bright specular highlights — is consistent with normal optical behavior of transparent green gelatin softgels under directional lighting. No surface breaks, leaks, deformations, or seam failures are visible; the flagged region appears to be a lighting/translucency artifact rather than a real defect.",escalate,True,1734,321,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/026.JPG,1,0.6426812410354614,0.5217391304347826,defect,0.72,0.86,"In the high-resolution crop, one capsule shows a small circular bubble/void (pinhole) on its surface that is distinct from the elongated specular highlights seen on all other capsules — it has a different shape and location inconsistent with lighting artifacts. This is consistent with an air bubble trapped in the gelatin shell during softgel manufacturing.",fail,False,1839,241,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/027.JPG,1,0.6870537996292114,0.6377816291161179,defect,0.72,0.86,"The high-resolution crop reveals a linear crease or fold on the capsule shell surface with associated shadowing, inconsistent with normal specular highlights seen on other capsules. This morphology is characteristic of a shell deformation or seam defect rather than a lighting artifact.",fail,False,937,209,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/028.JPG,1,0.5965960621833801,0.46153846153846156,defect,0.72,0.86,"One capsule in the middle-left area shows a small circular bubble or void inclusion that is distinct from the elongated specular highlights present on all other capsules; this appears to be an air bubble or inclusion trapped in the gelatin shell, which is a known softgel manufacturing defect. The high-resolution crop confirms this anomaly is a discrete circular feature inconsistent with normal light reflection patterns.",fail,False,1418,177,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/029.JPG,1,0.5925663113594055,0.4363636363636363,unsure,0.5,0.5,"The brownish center coloration is a normal optical artifact of light passing through the translucent green gelatin shell and oil fill. However, the cropped region shows what may be slight surface wrinkling or deformation on the capsule shell, though it's difficult to distinguish from a shadow or lighting artifact given the capsule's curved geometry and the overhead lighting angle.",escalate,True,939,344,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/030.JPG,1,0.6203349232673645,0.4693877551020408,defect,0.82,0.9099999999999999,"The high-resolution crop clearly shows a small dark spot/inclusion on the surface of one capsule in the upper-left area. This appears to be a foreign particle or contamination embedded in or on the gelatin shell, not a specular highlight or lighting artifact, as it is distinctly dark, small, and localized against the otherwise uniform green translucent surface.",fail,False,1751,100,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/031.JPG,1,0.636194109916687,0.48979591836734687,unsure,0.45,0.5,"The capsules show a mix of bright green and darker brownish-green coloration that could indicate color inconsistency or fill variation, but this appearance is also consistent with normal specular highlights and translucency effects on gelatin softgels. Without a clear reference standard, it's difficult to distinguish genuine color/fill defects from expected optical artifacts of the glossy capsule surface under this lighting.",escalate,True,810,106,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/032.JPG,1,0.6377897262573242,0.5581395348837209,defect,0.82,0.9099999999999999,"The cropped image clearly shows a small dark speck/particle embedded on or within the surface of one of the green gel capsules, visible as a distinct dark dot that is inconsistent with the expected smooth, uniform gelatin shell. This appears to be a foreign particle inclusion or surface contamination rather than a specular highlight or lighting artifact, as it lacks the characteristic bright/reflective appearance of a highlight and has a defined, opaque dark appearance.",fail,False,1127,116,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/034.JPG,1,0.510942280292511,0.3333333333333333,defect,0.65,0.825,"In the high-resolution crop, one capsule shows a small dark linear mark/speck on its surface that is inconsistent with the specular highlight pattern seen uniformly across all other capsules, suggesting a possible pinhole, nick, or surface contamination on the gelatin shell. The confidence is moderate because the mark is small and could potentially be a shadow artifact, but its localized, non-reflective appearance is more consistent with a real surface defect.",fail,False,1741,302,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/035.JPG,1,0.6571997404098511,0.5217391304347826,unsure,0.45,0.5,"One capsule in the upper-left of the first image shows a small dark dot near its tip that differs from the normal specular highlight patterns seen on all other capsules, potentially indicating a pinhole or inclusion in the gelatin shell. However, the high-resolution crop does not clearly isolate this feature, and it could equally be a dust particle or minor surface artifact given its small size and the otherwise normal appearance of the capsule population.",escalate,True,1731,353,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/037.JPG,1,0.6134270429611206,0.484375,unsure,0.45,0.5,"A small dark pinpoint is visible on one capsule in the flagged region, which could represent a real defect (air bubble, contamination, or pinhole in the gelatin shell) or could be a dust particle on the surface. The evidence is ambiguous because the mark is very small and it's difficult to distinguish a surface contaminant from an actual shell defect at this resolution.",escalate,True,1342,295,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/038.JPG,1,0.6441316604614258,0.5121951219512195,defect,0.75,0.875,"The high-resolution crop reveals a small pinhole or pit at the tip of the capsule, which appears to be an actual breach or imperfection in the gelatin shell rather than a reflection or dust artifact. The dark dot is consistent with a pinhole defect that could compromise capsule integrity, and it differs from the smooth, rounded tips seen on the other capsules.",fail,False,1107,287,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/039.JPG,1,0.6244469881057739,0.4693877551020408,defect,0.72,0.86,"The cropped region shows what appears to be a small indentation or pit at the tip/end of one capsule, distinct from the smooth specular highlights seen on other capsules. This localized surface irregularity at the capsule end is consistent with a forming defect (incomplete fill or pinch mark) rather than a reflection artifact, as the surrounding capsules show uniformly smooth rounded ends.",fail,False,937,106,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/040.JPG,1,0.5454515814781189,0.41440377804014167,defect,0.72,0.86,"The cropped capsule shows fine linear scratches running along its surface that are distinct from normal specular highlights — they are narrow, parallel lines inconsistent with optical artifacts. This pattern suggests surface abrasion or scoring, which would be a real manufacturing or handling defect.",fail,False,1017,229,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/041.JPG,1,0.586968183517456,0.4565217391304348,defect,0.65,0.825,"One capsule in the lower-center area appears significantly narrower and more elongated than the others, suggesting an underfill or forming defect rather than a lighting/reflection artifact, as the shape difference is consistent across the viewing angle. The other capsules show uniform oval geometry, making this outlier morphologically distinct.",fail,False,1353,330,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/042.JPG,1,0.5799893140792847,0.46153846153846156,defect,0.72,0.86,"A small discrete dark speck is visible on one capsule in the lower-center region of the cropped image; it is localized and lacks the gradient/elongated character of specular highlights or shadows seen on all other capsules, suggesting a foreign particle inclusion or surface contamination rather than a lighting artifact.",fail,False,1703,233,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/043.JPG,1,0.5206853151321411,0.3333333333333333,defect,0.75,0.875,"A small, discrete dark spot is visible on one capsule in the lower-left region, consistent across both the overview and cropped images. Unlike the specular highlights seen on other capsules, this mark is dark and localized, suggesting a foreign inclusion or contamination in the gelatin shell rather than a lighting artifact.",fail,False,1399,243,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/044.JPG,1,0.5581411123275757,0.4224519940915806,clean,0.75,0.125,"The flagged regions appear to be specular highlights and the natural translucency of green gelatin softgel capsules showing their fill content — both are expected optical features of this product type. No deformation, leakage, seam failure, or surface damage is visible across the capsules in either image.",escalate,True,1380,292,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/066.JPG,1,0.608492374420166,0.4623655913978495,defect,0.68,0.8400000000000001,"The flagged capsule shows a broad, diffuse pale/whitish discoloration covering its entire rounded tip, which is inconsistent with the narrow specular highlights seen on other capsules; this pattern suggests a shell defect such as air entrapment, incomplete gelatin fill, or shell thinning at the cap end.",fail,False,1002,349,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/086.JPG,1,0.57120281457901,0.4224519940915806,clean,0.85,0.07500000000000001,"The bright linear highlights running along the length of each capsule are consistent specular reflections from the glossy gelatin surface under directional lighting — this is an expected optical artifact on softgel capsules, not a crack or delamination. All capsules in both images show the same highlight pattern, confirming it is a lighting/surface-gloss artifact rather than an isolated manufacturing defect.",pass,False,1494,105,True
B,0,claude-sonnet-4-6,anthropic,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/087.JPG,1,0.693375289440155,0.6666666666666666,clean,0.72,0.14,"The linear marks visible on the capsules are consistent with normal gelatin seam lines from rotary die encapsulation, and the dark center/bright edge appearance is a normal optical artifact of translucent softgel capsules under directional lighting. No clear evidence of leakage, deformation, or irregular sealing is present.",escalate,True,1589,371,True
