arm,run,model,image_path,label,detector_score,detector_p,vlm_verdict,vlm_conf,vlm_reasoning,final_decision,abstained,tokens_in,tokens_out,had_crop
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/333.JPG,0,0.5469885468482971,0.4680851063829787,clean,0.92,"These are gel capsules with intentional metallic/pearlescent coating and green translucent coloring. The bright specular highlights and color variations are consistent with the reflective surface finish and lighting geometry, not manufacturing defects. All capsules show uniform shape, intact seams, and expected optical properties for this product type.",pass,False,809,95,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/363.JPG,0,0.5983405113220215,0.46153846153846156,clean,0.92,"These are pharmaceutical capsules (likely soft gels) with expected specular highlights from their glossy gelatin surface and the liquid fill inside. The bright white/golden reflections are characteristic light reflections on curved, translucent surfaces under directional lighting, not manufacturing defects. The color gradation from green to golden-brown is consistent with the dye distribution in soft gel capsules and is normal. No cracks, leaks, discoloration, or structural damage is visible.",pass,False,809,128,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/377.JPG,0,0.5470889210700989,0.4761904761904762,clean,0.92,"These are gel capsules with expected specular highlights and reflections from their glossy, translucent surface. The bright spots and shine variations are consistent with normal lighting on curved, transparent pharmaceutical capsules. No surface cracks, discoloration, opacity changes, or structural defects are visible—only natural reflective artifacts from the imaging setup.",pass,False,809,98,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/394.JPG,0,0.6299962997436523,0.48979591836734687,clean,0.92,"These are pharmaceutical capsules (likely vitamin supplements) with expected manufacturing characteristics: bright specular highlights from the glossy gelatin surface, natural color variation from translucent green material, and consistent elongated shape. The bright spots are reflections from overhead lighting on the curved capsule surfaces, not surface defects. No cracks, discoloration, deformation, or material flaws are visible.",pass,False,809,109,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/400.JPG,0,0.4939498603343963,0.3125,clean,0.92,"These are polished gemstone capsules with intentional metallic/gold foil backing visible through the translucent green material. The bright specular highlights and reflections are consistent with the reflective coating and polished surfaces, not manufacturing defects. The variation in appearance across pieces is normal for this type of product and reflects different lighting angles on the curved surfaces.",pass,False,809,102,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/402.JPG,0,0.6195821762084961,0.49429657794676807,clean,0.92,"These are gel capsules with intentional metallic/pearlescent coating and bright specular highlights from overhead lighting. The bright spots and color gradients are consistent with the reflective surface finish and lighting geometry, not manufacturing defects. All capsules show uniform shape, size, and expected surface characteristics for this product type.",pass,False,809,93,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/417.JPG,0,0.6818574666976929,0.5454545454545455,clean,0.92,"These are pharmaceutical capsules with a standard two-tone green/gold appearance and reflective metallic coating. The bright specular highlights visible on each capsule are characteristic of the glossy finish and lighting geometry, not surface defects. The capsules show uniform color, shape, and expected reflective properties consistent with normal manufacturing.",pass,False,809,94,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/423.JPG,0,0.5622022151947021,0.4565217391304348,clean,0.92,"These are pharmaceutical capsules with expected manufacturing characteristics: uniform green coloring, consistent metallic/pearlescent sheen from the coating, and proper capsule geometry. The bright highlights are specular reflections from the glossy capsule surface under directional lighting, which is normal and not indicative of defects. No visible cracks, discoloration, deformation, or material flaws are present.",pass,False,809,111,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/427.JPG,0,0.5579825639724731,0.4565217391304348,clean,0.92,"These are gel capsules with expected specular highlights from their glossy surface and translucent green material. The bright white/yellow reflections are consistent with light refraction through the capsule walls and are artifacts of the imaging geometry, not manufacturing defects. The capsules show uniform color, shape, and surface finish typical of acceptable pharmaceutical or supplement capsules.",pass,False,809,101,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/457.JPG,0,0.5581363439559937,0.4680851063829787,clean,0.92,"These are pharmaceutical capsules (likely softgels) with expected bright specular highlights from their glossy gelatin surface and the overhead lighting. The bright streaks and reflections are characteristic artifacts of the capsule material's inherent shine, not surface defects. All capsules show uniform green coloration, proper shape, and consistent reflective properties typical of quality pharmaceutical manufacturing.",pass,False,809,104,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/469.JPG,0,0.6365044116973877,0.5490196078431373,clean,0.92,"These are translucent gel capsules with expected internal color gradients (green to amber/gold) and specular highlights from the overhead lighting. The variation in appearance across capsules is consistent with normal manufacturing tolerances and viewing angle differences. No surface defects, cracks, discoloration, or material inconsistencies are visible—the flagged appearance is likely due to the inherent optical properties of the capsules and lighting artifacts.",pass,False,809,117,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/479.JPG,0,0.57981276512146,0.4385964912280702,clean,0.92,"These are gel capsules with expected manufacturing characteristics: the bright white/yellow highlights are specular reflections from the glossy gelatin surface, and the color variation from bright green to darker olive-toned areas is normal due to lighting angles and capsule translucency. No surface defects such as cracks, pits, discoloration, or structural irregularities are visible; the appearance is consistent with standard pharmaceutical capsule production.",pass,False,809,118,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/483.JPG,0,0.6020177602767944,0.4791666666666667,clean,0.92,"These are gel capsules with expected manufacturing characteristics: bright specular highlights from the glossy gelatin surface, natural color variation in the green dye, and consistent elongated capsule geometry. The bright reflections are optical artifacts from overhead lighting on the curved, reflective surface—not surface defects. All capsules appear structurally sound with no visible cracks, dents, or material degradation.",pass,False,809,111,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/484.JPG,0,0.5893962979316711,0.4385964912280702,clean,0.92,"These are gel capsules with expected manufacturing characteristics: bright specular highlights from the glossy surface, natural color variation from the translucent green material, and consistent capsule geometry. The highlights and reflections are optical artifacts from the lighting and capsule curvature, not surface defects. All visible capsules appear structurally sound with no cracks, delamination, or material discontinuities.",pass,False,809,111,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/488.JPG,0,0.4813784658908844,0.25,clean,0.92,"These are gel capsules with intentional metallic/pearlescent coatings and bright green coloring. The bright white streaks and highlights are specular reflections from the glossy capsule surface and overhead lighting, which is expected for this product type. No actual surface defects such as cracks, pitting, discoloration, or material loss are visible. The variation in appearance across capsules is consistent with normal lighting angles and capsule orientation.",pass,False,809,122,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/490.JPG,0,0.5758058428764343,0.43078324225865217,clean,0.92,"These are translucent gel capsules with intentional two-tone coloring (green and gold/yellow) and specular highlights from their glossy surface. The bright reflections and color gradients are consistent with the material properties and lighting, not manufacturing defects. All capsules show uniform shape, consistent opacity, and expected surface characteristics for this product type.",pass,False,809,101,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/514.JPG,0,0.5315245985984802,0.4761904761904762,clean,0.92,"These are pharmaceutical capsules (likely softgels) with expected appearance: bright green translucent bodies with gold/metallic reflective highlights from the gelatin surface and internal fill. The specular highlights and color gradients are consistent with the material's optical properties under directional lighting, not manufacturing defects. No visible cracks, discoloration, opacity variations, or structural damage are present.",pass,False,809,109,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/518.JPG,0,0.5556816458702087,0.4761904761904762,clean,0.92,"These are gel capsules with expected manufacturing characteristics: uniform green coloring, consistent metallic/reflective sheen from the gelatin surface, and normal specular highlights from overhead lighting. The variation in brightness across capsules is due to viewing angle and light reflection, not surface defects. No cracks, discoloration, opacity changes, or material discontinuities are visible.",pass,False,809,105,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/520.JPG,0,0.586117684841156,0.4761904761904762,clean,0.92,"These are pharmaceutical capsules (likely soft gels) with expected specular highlights and color gradients from their translucent, curved surfaces. The bright spots and shine variations are consistent with normal light reflection on glossy capsule geometry, not manufacturing defects. All capsules show uniform shape, size, and color saturation typical of acceptable product quality.",pass,False,809,99,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/525.JPG,0,0.5746691226959229,0.46153846153846156,clean,0.92,"These are pharmaceutical capsules (likely soft gels) with expected specular highlights and color gradients from the translucent green material and lighting geometry. The bright white/yellow reflections are characteristic of glossy capsule surfaces under directional lighting, not surface defects. All capsules show consistent shape, opacity, and finish consistent with normal manufacturing.",pass,False,809,99,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/545.JPG,0,0.4979996681213379,0.308641975308642,clean,0.92,"These are gel capsules with expected manufacturing characteristics: bright green translucent bodies with natural specular highlights from the glossy surface and internal light refraction. The white/gold reflections are consistent artifacts from overhead lighting on curved, reflective surfaces. No visible cracks, discoloration, opacity variations, or material defects are present across the batch.",pass,False,809,100,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/552.JPG,0,0.6035829782485962,0.4791666666666667,clean,0.92,"These are pharmaceutical capsules (likely vitamin supplements) with expected manufacturing characteristics: bright specular highlights from the gelatin surface, natural color variation in the green dye, and normal surface sheen. The bright spots are reflections from the overhead lighting on the curved, glossy capsule surface—a standard optical artifact on translucent gelatin products. No pitting, cracks, discoloration, or structural defects are visible.",pass,False,809,117,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/569.JPG,0,0.5598815679550171,0.4385964912280702,clean,0.92,"These are translucent green capsules with intentional metallic/gold coating on one end, which is a standard manufacturing design. The bright specular highlights and color variations are consistent with the reflective properties of the coating and lighting angles, not manufacturing defects. All capsules show uniform shape, consistent coloring, and expected surface characteristics for this product type.",pass,False,809,101,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/576.JPG,0,0.6279214024543762,0.4693877551020408,clean,0.92,"These are pharmaceutical capsules (likely soft gels) with expected specular highlights from their glossy gelatin surface and the light source. The bright reflections are characteristic of the curved, translucent capsule geometry and proper manufacturing finish. No surface cracks, discoloration, opacity variations, or material defects are visible—only normal lighting artifacts and reflections consistent with quality control standards for capsule products.",pass,False,809,112,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/580.JPG,0,0.5825905203819275,0.4224519940915806,clean,0.92,"These are gel capsules with intentional metallic/pearlescent coating and bright green coloring. The bright reflective highlights are characteristic specular reflections from the glossy capsule surface under directional lighting, not manufacturing defects. The uniform appearance across all capsules and consistent reflection patterns indicate normal production quality.",pass,False,809,92,False
A,4,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/good/594.JPG,0,0.6463108658790588,0.6,clean,0.92,"These are gel capsules with expected manufacturing characteristics: bright specular highlights from the glossy gelatin surface, uniform green coloration, and consistent oval shape across all units. The highlights and reflections are optical artifacts from the polished surface and lighting geometry, not surface defects. No cracks, discoloration, deformation, or material flaws are visible.",pass,False,809,102,False
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/000.JPG,1,0.5493737459182739,0.42105263157894735,clean,0.85,"The second image shows a close-up of what appears to be a specular highlight and surface reflection on the green gelatin capsule, consistent with the glossy, translucent nature of the material under directional lighting. The bright white/pale region is a characteristic light reflection artifact rather than a surface defect like a crack, pit, or discoloration. All visible capsules in both images show similar reflective properties and uniform green coloration with no evidence of manufacturing defects.",pass,False,1455,127,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/001.JPG,1,0.6878484487533569,0.6393442622950819,clean,0.85,"The zoomed region shows a small circular bright spot on the green capsule surface, which is characteristic of a specular highlight or reflection from the overhead lighting on the glossy/translucent surface. The spot has sharp edges consistent with light reflection rather than a surface defect like a pit, crack, or inclusion. The surrounding surface appears smooth and uniform in color, with no evidence of material damage or manufacturing anomaly.",pass,False,954,113,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/002.JPG,1,0.6373302936553955,0.5289672544080605,clean,0.85,"The flagged region shows a bright specular highlight and reflection characteristic of the glossy, polished surface of these gel capsules under directional lighting. The bright white streak is a lighting artifact on the curved, reflective surface, not a surface defect, scratch, or material discontinuity. All capsules display similar reflective properties consistent with normal manufacturing.",pass,False,1073,101,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/003.JPG,1,0.6290700435638428,0.48979591836734687,clean,0.85,"The flagged region shows a specular highlight and reflection artifact typical of glossy gel capsule surfaces under directional lighting. The capsule structure, color saturation, and surface integrity appear normal and consistent with other capsules in the batch; no actual material defect, crack, or contamination is visible.",pass,False,1163,90,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/004.JPG,1,0.5467589497566223,0.41440377804014167,clean,0.85,"The high-resolution crop shows bright specular highlights and reflections characteristic of polished gel capsule surfaces under directional lighting. The bright white streaks are consistent with light reflection off the curved, glossy surface rather than surface defects. The underlying green color is uniform, and no actual material damage, cracks, discoloration, or structural anomalies are visible.",pass,False,1379,104,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/005.JPG,1,0.6432687640190125,0.5121951219512195,clean,0.92,"These are gel capsules with expected manufacturing characteristics: uniform green translucent bodies, consistent metallic gold end caps, and bright specular highlights from overhead lighting that are typical of glossy capsule surfaces. No surface cracks, discoloration, opacity variations, or structural defects are visible. The bright spots are reflections, not defects.",pass,False,809,99,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/006.JPG,1,0.554257333278656,0.4224519940915806,clean,0.85,"The second image shows a close-up of what appears to be a specular highlight or reflection on the glossy green surface of the capsule, characteristic of the material's reflective properties under directional lighting. The surface beneath the highlight shows normal translucent green coloration consistent with other capsules in the batch, with no evidence of actual surface damage, discoloration, or material defect.",pass,False,1778,109,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/007.JPG,1,0.5529176592826843,0.42105263157894735,clean,0.92,"These are translucent green capsules with intentional metallic/reflective coatings on the ends, which is a standard manufacturing feature. The bright highlights and color variations visible across the batch are consistent with specular reflections from the glossy surface and lighting angles, not surface defects. All capsules show uniform shape, consistent coloration, and expected optical properties for this product type.",pass,False,1588,108,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/008.JPG,1,0.5924664735794067,0.4385964912280702,clean,0.85,"The zoomed image shows bright specular highlights and reflections characteristic of a glossy, translucent green capsule surface under directional lighting. The lighter areas are consistent with light refraction through the gel material and surface reflections, not surface defects. The overall shape, color uniformity, and surface integrity appear normal for pharmaceutical capsules.",pass,False,1226,98,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/010.JPG,1,0.6687542200088501,0.5238095238095238,clean,0.92,"The flagged region shows a bright specular highlight and reflection characteristic of the glossy, translucent gel capsule surface under directional lighting. This is a normal optical artifact from the capsule's curved, reflective geometry, not a manufacturing defect such as a crack, void, or surface irregularity. All visible capsules display similar bright reflections consistent with their material properties.",pass,False,1246,107,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/012.JPG,1,0.5046688914299011,0.4363636363636363,clean,0.92,"The second image shows a high-resolution view of what appears to be a specular highlight and normal surface reflection on a glossy green capsule. The bright white/pale region is consistent with light reflection off the curved, polished surface of the gelatin capsule—a normal optical artifact of the material's reflective properties under directional lighting. No surface damage, discoloration, coating defect, or structural anomaly is visible.",pass,False,1607,117,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/013.JPG,1,0.5,0.3164556962025316,clean,0.92,"The flagged region shows a bright specular highlight (reflection) on the glossy surface of the capsule, which is a characteristic artifact of the shiny, translucent gel coating under directional lighting. The underlying capsule structure is intact with no visible cracks, voids, or material defects; the bright spot is purely a lighting/reflection artifact common to polished pharmaceutical capsules.",pass,False,1284,109,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/014.JPG,1,0.6872185468673706,0.6377816291161179,clean,0.85,"The flagged region shows a bright specular highlight (reflection) on the glossy surface of the capsule, which is a characteristic artifact of lighting on translucent/reflective pharmaceutical capsules. The underlying capsule surface appears smooth and uniformly colored with no evidence of cracks, delamination, discoloration, or material defects. This is a normal optical artifact, not a manufacturing defect.",pass,False,1682,112,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/015.JPG,1,0.595771849155426,0.46153846153846156,clean,0.85,"The zoomed region shows a longitudinal linear highlight that is characteristic of a specular reflection on the curved, polished surface of the capsule, not a surface defect. The bright line follows the natural curvature and reflective properties of the glossy green material, consistent with lighting artifacts on cylindrical gel capsules. No actual material damage, crack, or manufacturing defect is visible.",pass,False,987,108,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/016.JPG,1,0.6790095567703247,0.5555555555555556,clean,0.85,"The zoomed image shows a bright specular highlight and reflection on the capsule surface, which is a characteristic artifact of glossy pharmaceutical capsules under directional lighting. The underlying capsule geometry appears smooth and uniform with no pitting, cracks, or material defects visible beneath the reflection.",pass,False,1108,87,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/017.JPG,1,0.6032625436782837,0.4363636363636363,clean,0.85,"The flagged region shows a bright specular highlight (reflection) on the glossy green capsule surface, which is a normal optical artifact from the lighting geometry and the highly reflective nature of the gelatin coating. The underlying capsule geometry and color are uniform with no visible cracks, discoloration, or material defects.",pass,False,1136,95,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/018.JPG,1,0.6254059672355652,0.4693877551020408,clean,0.85,"The zoomed region shows bright specular highlights and reflections typical of a glossy, curved green surface under directional lighting. The bright white areas are characteristic light reflections on the polished capsule surface, not surface damage or defects. The underlying green color is uniform and consistent with the other capsules in the batch.",pass,False,950,94,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/020.JPG,1,0.5478456616401672,0.4385964912280702,clean,0.85,"The second image shows a high-resolution crop of what appears to be a bright specular highlight/reflection on the glossy surface of a green gel capsule. The bright white-yellow area is consistent with light reflection off the curved, polished surface rather than a surface defect like a crack, pit, or contamination. The capsule geometry and color gradation are normal for this product type.",pass,False,1730,109,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/021.JPG,1,0.5703654289245605,0.42105263157894735,clean,0.85,"These are gel capsules with intentional two-tone coloring (green and translucent/gold sections) and specular highlights from the glossy surface. The flagged regions appear to be reflective highlights and normal surface sheen characteristic of gelatin capsules under directional lighting, not manufacturing defects. The consistent appearance across multiple capsules and the uniform distribution of the bright areas confirm these are optical artifacts rather than surface damage, cracks, or material defects.",pass,False,1227,124,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/022.JPG,1,0.6390045881271362,0.5460750853242321,clean,0.92,"The flagged regions appear to be specular highlights and reflections on the glossy surface of these gel capsules, which is expected for translucent pharmaceutical products under directional lighting. The bright spots follow the natural curvature and reflective properties of the capsule geometry, with no evidence of actual surface damage, cracks, discoloration, or material defects.",pass,False,1436,104,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/023.JPG,1,0.5697439908981323,0.43078324225865217,clean,0.92,"These are gelatin capsules with a bright specular highlight along the longitudinal axis, which is a normal optical artifact from the glossy, curved surface under directional lighting. The highlight pattern is consistent across all capsules and represents expected reflective behavior of the translucent material, not a manufacturing defect. No structural damage, discoloration, opacity, or material degradation is visible.",pass,False,1436,108,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/024.JPG,1,0.676827073097229,0.5454545454545455,unsure,0.0,"PARSE_FAILURE: response failed schema validation: 1 validation error for VLMVerdict
verdict
  Input should be 'defect', 'clean' or 'unsure' [type=literal_error, input_value='artifact', input_type=str]
    For furthe",escalate,True,938,92,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/025.JPG,1,0.6519633531570435,0.5238095238095238,clean,0.92,"The second image shows a high-resolution crop of what appears to be a specular highlight or reflection on the glossy surface of a green capsule. The bright white/pale region is consistent with light reflection off the curved, polished surface rather than a surface defect like a crack, pit, or material discontinuity. The capsule geometry and color saturation remain uniform, and the highlight follows the expected behavior of light on a smooth, reflective pharmaceutical capsule surface.",pass,False,1733,125,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/026.JPG,1,0.6426812410354614,0.5217391304347826,clean,0.85,"The second image shows a close-up of what appears to be a specular highlight and surface reflection on the glossy green capsule surface. The bright white/pale region is consistent with light reflection off the curved, polished surface rather than a material defect, scratch, or structural anomaly. The underlying green color and translucency remain uniform beneath the highlight.",pass,False,1838,102,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/027.JPG,1,0.6870537996292114,0.6377816291161179,clean,0.85,"The flagged region shows a bright specular highlight and reflection characteristic of the polished/glossy surface of these gel capsules under directional lighting. The white streak is a classic light reflection artifact on a curved, translucent green surface, not a surface defect, crack, or material discontinuity. All capsules in the batch show similar reflective patterns consistent with normal manufacturing and lighting conditions.",pass,False,936,110,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/028.JPG,1,0.5965960621833801,0.46153846153846156,clean,0.92,"The second image shows a zoomed view of what appears to be a specular highlight or reflection on the glossy surface of these gel capsules. The bright spot exhibits the characteristic properties of a light reflection on a curved, translucent surface rather than a surface defect—it has sharp edges consistent with specular reflection and does not show any structural damage, discoloration, or material discontinuity. The capsules themselves display uniform green coloration and proper molding throughout.",pass,False,1417,125,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/029.JPG,1,0.5925663113594055,0.4363636363636363,clean,0.85,"The flagged region shows bright specular highlights and reflections typical of a polished, glossy green surface under directional lighting. The high-resolution crop reveals these are surface reflections on an otherwise smooth, uniform capsule surface with no pitting, cracks, or material discontinuities characteristic of manufacturing defects. The appearance is consistent with normal light interaction on a well-formed gel capsule.",pass,False,938,110,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/030.JPG,1,0.6203349232673645,0.4693877551020408,defect,0.85,"The second image shows a small dark spot or pit on the surface of the capsule in the upper left area. This appears to be a genuine surface defect (likely a void, inclusion, or manufacturing imperfection) rather than a reflection or dust, as it has defined edges and consistent dark coloration that does not shift with the specular highlights characteristic of the glossy green surface. The defect is localized and distinct from the normal surface finish seen on other capsules.",fail,False,1750,126,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/031.JPG,1,0.636194109916687,0.48979591836734687,clean,0.92,"These are gel capsules with expected manufacturing characteristics: bright specular highlights from the glossy gelatin surface, natural color variation in the green dye, and normal light reflections. The bright white streaks are typical specular highlights on curved capsule surfaces under directional lighting, not surface defects. All capsules show consistent shape, opacity, and finish consistent with normal production.",pass,False,809,105,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/032.JPG,1,0.6377897262573242,0.5581395348837209,clean,0.85,"The zoomed image shows a small dark spot on the capsule surface that appears to be a dust particle or surface contamination artifact rather than a manufacturing defect. The spot is superficial, lacks the characteristics of a structural defect (no crazing, cracking, or material discontinuity), and is consistent with handling or environmental dust on a glossy surface. The overall capsule geometry and finish are uniform and acceptable across all visible parts.",pass,False,1126,118,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/034.JPG,1,0.510942280292511,0.3333333333333333,clean,0.92,"These are translucent green capsules with intentional metallic/reflective coatings on one end, which is a standard manufacturing feature. The bright white specular highlights and color gradients visible in both images are consistent with light reflection off the polished metallic surface and the transparent gel material—not manufacturing defects. All capsules show uniform shape, consistent coloring, and expected optical properties for this product type.",pass,False,1740,114,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/035.JPG,1,0.6571997404098511,0.5217391304347826,clean,0.92,"The second image shows a high-resolution crop of what appears to be a specular highlight or reflection on the glossy surface of a green capsule. The bright white linear streak is consistent with light reflection on a smooth, curved, translucent surface rather than a manufacturing defect like a crack, inclusion, or surface irregularity. The overall batch in the first image shows uniform quality with consistent color and gloss, and similar highlight patterns are visible across multiple capsules, confirming this is a lighting artifact.",pass,False,1730,132,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/037.JPG,1,0.6134270429611206,0.484375,clean,0.92,"These are gel capsules with intentional metallic/pearlescent coatings that create bright specular highlights and color gradients. The flagged regions show normal light reflections on the glossy surface and expected color variation (green to gold/brown tones) consistent with the coating design. No surface damage, cracks, pitting, or material defects are visible; the appearance is entirely consistent with manufacturing specifications for this product type.",pass,False,1341,118,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/038.JPG,1,0.6441316604614258,0.5121951219512195,clean,0.85,"The flagged region shows a bright specular highlight (reflection) on the glossy surface of the capsule, which is a characteristic artifact of lighting on polished gel capsules. The surface beneath is smooth and uniform green with no actual material defect, pitting, discoloration, or structural damage visible.",pass,False,1106,91,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/039.JPG,1,0.6244469881057739,0.4693877551020408,clean,0.85,"The flagged region shows a bright specular highlight and reflection on the glossy surface of the capsule, which is a normal optical artifact from the polished green material and lighting geometry. The underlying surface geometry appears smooth and uniform with no evidence of pitting, cracks, material loss, or other manufacturing defects.",pass,False,936,92,True
B,0,claude-haiku-4-5,/kaggle/working/aiqs-agent/datasets/visa/visa_pytorch/capsules/test/bad/040.JPG,1,0.5454515814781189,0.41440377804014167,clean,0.85,"The flagged region shows linear streaks on the green capsule surface that are consistent with specular highlights and reflections from the glossy, curved surface under directional lighting. The streaks follow the natural contours of the capsule and match the reflection pattern seen on other parts in the batch. No actual surface damage, discoloration, or material defect is visible.",pass,False,1016,112,True
